#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,UnionRewindInclude
1702,Sunday Bloody Sunday - Remastered 2008,U2,70,101,rock,Rock,War (Remastered),2/28/1983,4:39,54,94,40,0,74,0,0,-7,F#/G♭ Major,4,3/14/2025,6C4LXC9UFH1IKiHYOp0BiJ,Universal-Island Records Ltd.,2B,GBUM70713138,1
1703,RIDDLES IN THE SAND,Lord Sko,24,92,,,UNITED PALACE,9/29/2023,3:23,62,75,69,0,71,10,30,-6,C♯/D♭ Major,4,3/14/2025,0nlRY66dgDfz5nMG1QXMqr,Equity Distribution,3B,QZS7J2343969,1
1704,BANDIT,Don Toliver,80,130,,,HARDSTONE PSYCHO,6/14/2024,2:27,68,79,1,0,11,0,40,-5,D Major,4,3/14/2025,0PHrcmOtDE89ew4vVEaD7S,Cactus Jack / Atlantic,10B,USAT22400561,1
1705,My Boy Only Breaks His Favorite Toys,Taylor Swift,73,97,,,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4/19/2024,3:23,60,56,14,0,48,0,30,-7,C Major,4,3/14/2025,7uGYWMwRy24dm7RUDDhUlD,Taylor Swift,8B,USUG12401030,1
1706,Je Ne Te connais pas,Prototypes,10,120,"electroclash, french pop","Rock, Pop",Prototypes,4/2/2013,2:59,63,94,0,0,63,0,20,-3,A Major,4,3/14/2025,0aadNudeprcExngForPRTF,Minty Fresh,11B,USA2N0670075,1
1707,No More Parties in LA,Tory Lanez,48,116,,,Sorry 4 What,9/30/2022,3:58,45,49,1,0,10,10,10,-8,D Major,1,3/14/2025,3b3wd8foO6R5xXp09Erpma,One Umbrella Records,10B,CA5KR2286874,1
1708,Floral & Fading,Pierce The Veil,62,100,"emo, screamo, post-hardcore","Rock, Metal",Misadventures,5/13/2016,3:29,66,79,0,0,78,0,40,-4,D Major,4,3/14/2025,3Fnf4J72Y1ImGILcAh1Z2s,Fearless Records,10B,US5261621504,1
1709,1003 Days,Olivia Brand,2,118,,,1003 Days,11/11/2023,3:39,63,69,34,0,19,0,10,-4,F#/G♭ Major,4,3/14/2025,5r4xY0tZYYKgLNuDKAZngR,Olivia Brand,2B,TCAHN2394734,1
1710,Last Licks,Talking Points,19,122,,,Last Licks,8/18/2023,3:11,56,82,0,0,72,0,0,-4,C Major,4,3/14/2025,1ltBIBANPmxxijjKKUKvK2,Talking Points,8B,QZNWX2376244,1
1711,By This River - 2004 Digital Remaster,Brian Eno,47,135,"ambient, art rock, krautrock, minimalism, drone, glam rock","Electronic, Rock, Classical",Before And After Science,11/1/1977,3:03,47,2,96,5,9,0,10,-25,G Minor,4,3/14/2025,13b87C9TNBFKJAi9YB4Rr8,EMI Marketing,6A,GBAAA0400095,1
1712,SAY MY GRACE (feat. Travis Scott),"Offset,Travis Scott",70,122,rap,Hip Hop,SET IT OFF,10/13/2023,2:53,77,63,6,0,43,0,10,-5,A#/B♭ Major,4,3/14/2025,2Gk6fi0dqt91NKvlzGsmm7,Motown Records,6B,USUM72313167,1
1713,"Paint It, Black",The Rolling Stones,81,159,"classic rock, rock",Rock,Aftermath,4/15/1966,3:22,46,80,5,0,61,0,40,-9,C♯/D♭ Major,4,3/14/2025,63T7DJ1AFDD6Bn8VzG6JE8,"ABKCO Music and Records, Inc.",3B,USA176610020,1
1714,Lovin' On You,Luke Combs,67,119,country,Country,What You See Is What You Get,11/8/2019,3:14,57,95,0,0,53,0,10,-5,E Major,4,3/14/2025,0nYvjcSlCgjcwogQAwIwNp,River House Artists/Columbia Nashville,12B,US6XF1700261,1
1715,祇想一生跟你走,Jacky Cheung,50,130,"cantopop, mandopop, c-pop, taiwanese pop",Pop,傳奇 - 我與你,1/1/1993,5:11,69,57,75,0,24,0,20,-8,G Major,4,3/14/2025,6SmGLxHfBSpHxDMyhJ0P7D,Universal Music Ltd.,9B,HKA610400359,1
1716,Take A Slice,Glass Animals,71,152,,,How To Be A Human Being,8/26/2016,3:49,62,66,2,0,63,10,20,-7,A Major,4,3/14/2025,37adYGaYaAWTGhBaOzX4Fh,Wolf Tone,11B,GB2DY1600027,1
1717,#20,Aphex Twin,54,70,"idm, ambient, electronica",Electronic,Selected Ambient Works Volume II,3/7/1994,4:15,11,4,97,91,4,0,0,-26,A Minor,3,3/14/2025,0Pg0frSTti7d8Ck1OmOYkz,Warp Records,8A,GBBPW9400051,1
1718,don't rely on other men,JPEGMAFIA,54,124,"experimental hip hop, alternative hip hop, experimental","Hip Hop, Rock",I LAY DOWN MY LIFE FOR YOU,8/1/2024,2:51,63,75,1,0,75,30,30,-3,G#/A♭ Major,3,3/14/2025,45e7LGvKvMZVY4zRLTSSmY,"2024 Peggy Under Exclusive License to AWAL Recordings America, Inc.",4B,QM7282468904,1
1719,ドライフラワー,Yuuri,61,148,j-pop,Pop,ドライフラワー,10/25/2020,4:45,46,62,43,0,52,0,20,-5,G Major,4,3/14/2025,7dH0dpi751EoguDDg3xx6J,Sony Music Labels Inc.,9B,JPU902002405,1
1720,The Other Side Of Paradise,Glass Animals,68,128,,,How To Be A Human Being,8/26/2016,5:20,69,34,35,0,57,0,0,-8,B Minor,4,3/14/2025,0rRjGruFonCGOt0S5zAJNQ,Wolf Tone,10A,GB2DY1600028,1
1721,Magic,Will Linley,39,88,,,Magic,11/10/2023,3:13,59,68,9,0,57,0,20,-6,A Major,4,3/14/2025,1ozTHWtYAhhLeJ2CejjNyF,Island Records,11B,USUG12308760,1
1722,Teenage Dixie,Muscadine Bloodline,37,129,"red dirt, country, texas country",Country,Teenage Dixie,2/24/2023,3:02,65,73,5,0,68,0,30,-6,A Major,4,3/14/2025,0VXcgWRzrPZLQUZyT8TJIn,Stancaster Music,11B,US39N2205198,1
1723,Mind Of Mine,Lø Spirit,58,164,melodic bass,Electronic,Mind Of Mine,5/13/2022,2:44,54,68,17,0,25,0,10,-6,C♯/D♭ Minor,4,3/14/2025,6JhVAGSbmo5rJ1mx6uZieV,Misfit Radio,12A,QZHN92253056,1
1724,But Daddy I Love Him,Taylor Swift,70,80,,,THE TORTURED POETS DEPARTMENT,4/18/2024,5:40,52,72,38,0,44,10,10,-8,E Major,4,3/14/2025,5og4Qzt92jJzVDkOtSEilb,Taylor Swift,12B,USUG12401033,1
1725,LA CANCIÓN,"J Balvin,Bad Bunny",84,176,"reggaeton, latin, trap latino, urbano latino",Latin,OASIS,6/28/2019,4:02,76,65,15,0,43,30,10,-6,G Major,4,3/14/2025,0fea68AdmYNygeTGI4RC18,Universal Music Latino / Rimas,9B,USUM71911618,1
1726,Break You Off,Sonder,63,105,r&b,R&B,Too Late To Die Young,10/21/2022,2:07,79,39,80,0,47,0,50,-10,B Major,4,3/14/2025,3ijLtvQmoX17q1wTgU7SiI,Sonder Global LLC,1B,QZLBC2200773,1
1727,Stop & Stare,Treaty Oak Revival,73,150,"country, red dirt, texas country, country rock","Country, Rock",Have A Nice Day,11/24/2023,3:32,46,97,1,0,42,0,10,-3,D Major,4,3/14/2025,2zvyQcGlZp3VsdTE6xkI6h,TOR Records,10B,QZTBE2321420,1
1728,Bloodsail,David Arkenstone,37,121,"celtic, new age, medieval","Traditional music, Classical, New age",World of Warcraft: Taverns of Azeroth Original Soundtrack,10/8/2007,2:24,67,44,2,57,65,0,60,-11,F#/G♭ Minor,4,3/14/2025,6ih63ShwGPhn5U4lOhunZR,Azeroth Music,11A,USQ770800128,1
1729,Old Thing Back (feat. Ja Rule and Ralph Tresvant),"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",62,97,"tropical house, gangster rap, east coast hip hop, hip hop, r&b, new jack swing, quiet storm","Hip Hop, R&B, Electronic",Old Thing Back (feat. Ja Rule and Ralph Tresvant),2/17/2015,5:21,81,86,19,0,52,10,20,-3,C Major,4,3/14/2025,6HTJZ0TQJVMSKkUGzAOe2h,Big Beat Records,8B,USAT21500224,1
1730,カオスが極まる,UNISON SQUARE GARDEN,53,98,"anime, j-rock, j-pop","Pop, Rock",カオスが極まる,10/19/2022,3:50,44,96,1,0,25,20,30,-4,D Major,4,3/14/2025,0lPfqcI3A8gQ9971nXxgq6,Toy's Factory,10B,JPTF02222001,1
1731,Coming In Hot,"Andy Mineo,Lecrae",56,140,"christian hip hop, christian, gospel r&b, christian pop, pop worship, chinese hip hop","Hip Hop, Pop, R&B",Coming In Hot,7/20/2018,3:20,89,45,3,0,43,20,10,-9,G#/A♭ Major,4,3/14/2025,1kVYXfxTWSftIZtmYr6yH8,Reach Records,4B,QMTND1101558,1
1732,SLAY!,Eternxlkz,79,130,phonk,Hip Hop,SLAY!,3/15/2024,1:47,68,77,9,73,50,0,10,-5,C♯/D♭ Major,4,3/14/2025,67smGwuPEtA6GAfeweAVNO,Eternxlkz,3B,QM4TX2453776,1
1733,"Everywhere, Everything",Noah Kahan,70,180,,,Stick Season,10/14/2022,4:17,46,39,36,0,29,0,10,-9,B Major,3,3/14/2025,32iNr3J93tqFkxaMYwdRYi,Mercury Records/Republic Records,1B,USUM72217173,1
1734,Surround Sound (feat. 21 Savage & Baby Tate),"JID,21 Savage,Baby Tate",78,76,,,The Forever Story (Extended Version),10/31/2022,3:49,57,57,16,0,53,40,20,-7,G Minor,4,3/14/2025,1udwFobQ1JoOdWPQrp2b6u,Dreamville/Interscope,6A,USUM72123571,1
1735,Far,SZA,65,116,r&b,R&B,SOS,12/9/2022,3:00,61,55,67,0,48,0,10,-7,D Major,4,3/14/2025,74NI58MQexwZjNu1Gu6GjT,Top Dawg Entertainment/RCA Records,10B,USRC12204601,1
1736,銀凇止境,"塞壬唱片-MSR,Adam Gubman",17,102,,,探索者的銀凇止境OST,12/29/2023,2:27,25,49,28,83,10,0,10,-11,F Major,4,3/14/2025,6OqlMI42hIGqhfov8eqSzO,"Shanghai Hypergryph Network Technology Co., Ltd.",7B,TWU712305614,1
1737,Think About' Chu,"Sam Kim,Loco",41,85,"k-ballad, k-pop, k-rap","Pop, Hip Hop",Boys and Girls Music Vol.1,1/25/2017,3:59,78,56,23,0,90,0,0,-6,B Major,4,3/14/2025,3e0VhBdgJLUhI1ErcrY64B,Twelve O'clock,1B,KRA381700184,1
1738,King Of My Heart,Taylor Swift,71,110,,,reputation,11/10/2017,3:34,68,70,1,0,31,0,0,-8,C Major,4,3/14/2025,7HuBDWi18s4aJM8UFnNheH,"Big Machine Records, LLC",8B,USCJY1750011,1
1739,act ii: date @ 8 (feat. Drake) - remix,"4batz,Drake",71,102,"rap, hip hop",Hip Hop,act ii: date @ 8 (feat. Drake) [remix],3/8/2024,3:51,55,55,32,0,41,10,0,-9,C Major,4,3/14/2025,3QS9ZCtoSCJhmaJ7QNXSAS,4batz / OVO Sound,8B,USLD91756695,1
1740,Sour Patch Kids,Bryce Vine,55,77,,,Lazy Fair,4/22/2014,4:12,52,78,1,0,57,0,20,-5,A Major,4,3/14/2025,5DJNyvuMmZfsfvdTpMMmUq,Sire,11B,USQY51460659,1
1741,7 Am Freestyle,"Future,Juice WRLD",55,130,"rap, melodic rap, emo rap",Hip Hop,Future & Juice WRLD Present... WRLD ON DRUGS,10/19/2018,3:12,95,40,2,0,54,40,10,-9,C Minor,4,3/14/2025,1hHe7cirScEJWgAS0JFqTL,Epic/Freebandz/Grade A/Interscope,5A,USSM11808184,1
1742,Steamboat,Adrianne Lenker,54,129,,,Hours Were the Birds,1/9/2014,2:41,71,21,94,0,51,0,10,-12,C♯/D♭ Major,4,3/14/2025,6LSkjULcHSSfzVe7NY5iZJ,Saddle Creek,3B,US2U61828205,1
1743,"Good Luck, Babe!",Chappell Roan,93,117,,,"Good Luck, Babe!",4/5/2024,3:38,70,58,5,0,79,0,0,-6,B Minor,4,3/14/2025,0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan PS/ Island,10A,USUG12401967,1
1744,Feel It - From The Original Series “Invincible”,d4vd,83,121,,,Feel It (From The Original Series “Invincible”),3/28/2024,2:37,56,59,3,0,43,0,20,-6,G#/A♭ Major,4,3/14/2025,3SAga35lAPYdjj3qyfEsCF,Darkroom/Interscope Records,4B,USUM72401132,1
1745,Aseda,King Paluta,44,107,"hiplife, asakaa, afrobeats, highlife, afrobeat, azonto, afropop, afropiano","Traditional music, R&B, Pop",Aseda,2/16/2024,3:00,75,56,77,0,70,0,20,-6,G Major,4,3/14/2025,6oNuASyQEzd7Z6VsF1hKNG,King Paluta Music,9B,US7VG2458986,1
1746,Pehle Bhi Main,"Vishal Mishra,Raj Shekhar",76,77,"hindi pop, bollywood, desi","Hip Hop, Pop",ANIMAL,11/24/2023,4:10,41,41,77,0,28,0,10,-10,A#/B♭ Minor,4,3/14/2025,7yDHHVKLbvDmVw1XXhDDIO,T-Series,3A,INS182303389,1
1747,Ventura Highway,"America,George Martin",74,131,"soft rock, folk rock, ",Rock,Homecoming,1/1/1972,3:31,61,76,10,0,84,0,10,-6,D Major,4,3/14/2025,4IU1RL4BKvFyXtbTwaHAvW,Warner Records,10B,USWB19901795,1
1748,Juna,Clairo,80,142,bedroom pop,Pop,Charm,7/12/2024,3:15,61,71,24,10,45,0,10,-6,D#/E♭ Major,4,3/14/2025,2mWfVxEo4xZYDaz0v7hYrN,Clairo,5B,USA2P2416229,1
1749,The 7th Sense,"NCT,NCT U",54,108,k-pop,Pop,NCT 2018 EMPATHY,3/14/2018,3:34,68,50,1,0,22,0,10,-10,D Major,4,3/14/2025,6BdchFAP4TUZUceAsAEb5U,SM Entertainment,10B,KRA301800107,1
1750,FUXK (feat. Ski Mask the Slump God),"XXXTENTACION,Ski Mask The Slump God",57,120,"emo rap, ",Hip Hop,LOOK AT ME: THE ALBUM,6/10/2022,2:40,77,71,9,0,24,30,10,-7,B Minor,4,3/14/2025,2y55JzTDe2kFDChkBZUOUS,Columbia,10A,USQX92202220,1
1751,Fly Me To The Moon (In Other Words),"Frank Sinatra,Count Basie",71,119,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",Sinatra/Basie: The Complete Reprise Studio Recordings,12/10/1962,2:27,67,26,45,0,37,0,0,-14,G Major,4,3/14/2025,5b7OgznPJJr1vHNYGyvxau,FRANK SINATRA DIGITAL REPRISE,9B,USRH10800836,1
1752,HELLO LØNELINESS,"Ekoh,Lø Spirit",42,130,melodic bass,Electronic,HELLO LØNELINESS,3/24/2023,3:06,60,62,4,0,51,0,20,-6,G Minor,4,3/14/2025,2wqBOYvyOpNVrXq7dOrln3,Just Us League,6A,QM24S2301897,1
1753,Come Home,Vybz Kartel,54,127,"dancehall, soca, ragga, riddim, reggae","Traditional music, Electronic, R&B, Hip Hop",Come Home,1/25/2019,3:20,72,64,2,0,50,0,20,-4,B Minor,5,3/14/2025,48RxnStoXfZsH0hWuWiJ3C,TJ Records,10A,JMA271900319,1
1754,The Woven Web,Animals As Leaders,47,118,"djent, progressive metal, math rock, progressive rock","Metal, Rock",The Joy of Motion,2014-00-00,4:07,55,94,1,77,34,0,0,-6,F#/G♭ Minor,4,3/14/2025,2Lg8cOSLotJIdCMtXLasPH,Sumerian Records,11A,USYFZ1447410,1
1755,Vanished,Crystal Castles,71,120,"witch house, electroclash, new rave, alternative dance","Rock, Electronic",Crystal Castles,3/18/2008,4:02,71,87,0,0,64,0,20,-7,C Minor,4,3/14/2025,4bQ7mjty0UVlKRalhizpGT,Last Gang,5A,CAL450896208,1
1756,Magnolia,Playboi Carti,77,163,rage rap,Hip Hop,Playboi Carti,4/14/2017,3:01,79,58,1,0,44,20,30,-7,B Minor,4,3/14/2025,1e1JKLEDKP7hEQzJfNAgPl,AWGE Label,10A,USUM71703095,1
1757,ESTÁS BUENÍSIMO,NATHY PELUSO,37,91,latin hip hop,Hip Hop,ESTÁS BUENÍSIMO,11/11/2022,3:31,77,69,2,0,69,30,30,-6,C♯/D♭ Major,4,3/14/2025,13MRbFUJGGRKucCMzzdnWF,5020 Records / Sony Music Entertainment,3B,ES5022202609,1
1758,Skin,Spacey Jane,55,124,surf rock,Rock,Sunlight,6/12/2020,3:14,39,81,3,0,80,0,10,-4,A Minor,4,3/14/2025,1LdGcv246dZ321xFTrNUIe,Spacey Jane,8A,GBWWP2005730,1
1759,Gulabi,Sushant KC,45,165,,,Gulabi,3/1/2019,4:13,34,22,90,0,28,0,10,-16,F#/G♭ Major,3,3/14/2025,1YPktWvjzZW9zxZMStzG0L,NINE4,2B,QZFYZ1943608,1
1760,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),"Travis Scott,James Blake,21 Savage",76,77,"rap, ",Hip Hop,UTOPIA,7/28/2023,5:14,65,66,17,1,15,10,10,-7,D#/E♭ Minor,4,3/14/2025,76gcXhY3Zv6wW0BTe9nHJo,Cactus Jack/Epic,2A,USSM12305020,1
1761,Hella Good,"Niko The Kid,Benson",45,125,"tech house, future house, ",Electronic,Hella Good,10/6/2023,2:55,70,93,0,10,60,0,10,-6,G#/A♭ Major,4,3/14/2025,1ck6fXDzbKiWKCVSfqxsUB,"Ultra Records, LLC",4B,USUS12300483,1
1762,Oh Paradise,Black Sherif,52,94,"asakaa, hiplife, afrobeats, afrobeat, afropop, afropiano, afroswing","Traditional music, R&B, Pop",The Villain I Never Was,10/5/2022,3:07,66,72,49,0,68,30,30,-6,C♯/D♭ Minor,3,3/14/2025,7HqY7deFLBcJCjJKuDA1La,Blacko Management / EMPIRE,12A,USUYG1444872,1
1763,Mother's Daughter,Miley Cyrus,63,91,,,SHE IS COMING,5/31/2019,3:39,68,87,0,0,53,0,10,-4,F#/G♭ Minor,4,3/14/2025,4tc97Wa8SP5f9gaaOar8Kq,RCA/Legacy,11A,USRC11901529,1
1764,Cinderella,Remi Wolf,67,103,,,Big Ideas,7/12/2024,4:03,72,82,8,0,61,0,10,-5,C♯/D♭ Major,4,3/14/2025,46clCWv55EyW1ZlOl796It,Remi Wolf PS,3B,USUG12400407,1
1765,Pink Skies,Zach Bryan,85,85,"country, red dirt",Country,Pink Skies,5/24/2024,3:14,53,49,19,0,25,0,10,-7,C Major,4,3/14/2025,4ZJ4vzLQekI0WntDbanNC7,Warner Records,8B,USWB12401947,1
1766,Here's to Never Growing Up,Avril Lavigne,66,165,,,Avril Lavigne (Expanded Edition),11/1/2013,3:34,48,87,1,0,74,0,40,-3,C Major,4,3/14/2025,0qwcGscxUHGZTgq0zcaqk1,Epic,8B,USSM11300965,1
1767,Under The Sun (with J. Cole & Lute feat. DaBaby),"Dreamville,J. Cole,Lute,DaBaby",70,139,"rap, ",Hip Hop,Revenge Of The Dreamers III,7/5/2019,3:22,69,64,51,0,16,30,40,-6,C Major,4,3/14/2025,6MF4tRr5lU8qok8IKaFOBE,Dreamville/Interscope Records,8B,USUM71912963,1
1768,Bass Boat,Zach Bryan,69,82,"country, red dirt",Country,The Great American Bar Scene,7/4/2024,3:36,53,19,78,0,18,10,10,-15,C Major,4,3/14/2025,2M8IvrzqvNMAJsAx7UYwXK,Warner Records,8B,USWB12402797,1
1769,BOYSHIT,Madison Beer,47,121,,,BOYSHIT,12/11/2020,2:40,64,70,2,0,57,0,0,-7,C♯/D♭ Major,4,3/14/2025,3YmgsYX80v0EtBZekgcB6w,Epic/Sing It Loud,3B,USSM12006967,1
1770,The Door,Teddy Swims,86,128,,,I've Tried Everything But Therapy (Part 1),9/15/2023,3:32,73,86,2,0,76,0,10,-5,G#/A♭ Minor,4,3/14/2025,3dj4wgM3cPeuLwMNHDuBon,Warner Records,1A,USWB12302870,1
1771,RUNNING,The Kid LAROI,49,101,,,F*CK LOVE 3+: OVER YOU,7/27/2021,2:15,44,59,38,0,31,0,10,-5,G#/A♭ Minor,4,3/14/2025,6LRl4EPstQ6LyJmsltZoza,Columbia,1A,USSM12004214,1
1772,Ghost Town,Benson Boone,79,174,,,Fireworks & Rollerblades,4/5/2024,3:13,39,34,39,0,12,0,10,-10,C Major,3,3/14/2025,6HuHyXviAdpmnQu73JHfBz,"Night Street Records, Inc./Warner Records Inc.",8B,USWB12103472,1
1773,Big Big Things (feat. Kizz Daniel & Seyi Vibez),"Young Jonn,Kizz Daniel,Seyi Vibez",50,110,"afrobeats, afrobeat, afropiano, afropop, afro adura, amapiano, hiplife, azonto, fújì","Traditional music, R&B, Pop, Electronic",Big Big Things (feat. Kizz Daniel & Seyi Vibez),2/23/2024,3:00,49,69,28,0,39,10,10,-7,F Minor,4,3/14/2025,7MaM9JVq1UXAGZQ4JFNXMg,Chocolate City Music,4A,US38Y2403972,1
1774,HOT TO GO!,Chappell Roan,82,140,,,The Rise and Fall of a Midwest Princess,9/22/2023,3:04,74,76,2,0,96,0,30,-5,F#/G♭ Major,4,3/14/2025,4xdBrk0nFZaP54vvZj0yx7,Chappell Roan PS/ Island,2B,USUG12305911,1
1775,Jacob and the Stone,Emile Mosseri,73,84,,,Minari (Original Motion Picture Soundtrack),2/12/2021,1:38,19,17,92,94,11,0,10,-18,C♯/D♭ Major,4,3/14/2025,2nltARCkZyrzjQANViDpuX,Masterworks,3B,USQX92005302,1
1776,I Bet on Losing Dogs,Mitski,81,82,,,Puberty 2,6/17/2016,2:50,40,49,0,0,41,0,10,-10,A Major,4,3/14/2025,2Co0IjcLTSHMtodwD4gzfg,Dead Oceans,11B,USJ5G1612306,1
1777,Soma,The Strokes,51,149,"garage rock, indie rock, alternative rock",Rock,Is This It,7/30/2001,2:33,50,71,7,0,48,0,0,-7,C Major,4,3/14/2025,6gU7ohksNd6LsEJMWfDRhp,RCA Records Label,8B,USRC10100771,1
1778,"In Hell We Live, Lament - Let's Lament","Mili,KIHOW",39,104,"anime, ",Pop,Let's Lament,1/22/2024,5:07,42,28,89,0,37,0,10,-12,G#/A♭ Minor,4,3/14/2025,1NULNiPipSHJZBsKiCPswG,HAAKO Records,1A,TCJPY2480359,1
1779,Black on Black,"NCT,NCT 2018",46,142,k-pop,Pop,NCT 2018 EMPATHY,3/14/2018,3:17,52,86,11,0,25,30,0,-5,A#/B♭ Minor,4,3/14/2025,1qq7YnBOcXtfX3tCCMJllG,SM Entertainment,3A,KRA301800105,1
1780,Magic Don Juan (Princess Diana),"Future,Metro Boomin",60,139,"rap, ",Hip Hop,WE DON'T TRUST YOU,3/22/2024,3:40,60,51,4,0,10,20,10,-6,C♯/D♭ Minor,4,3/14/2025,7pBcryEKcUEaWHwAu1wUyP,Wilburn Holding Co./Boominati/Epic/Republic,12A,USSM12402031,1
1781,Night Shift,Lucy Dacus,66,86,,,Historian,3/2/2018,6:31,48,31,31,0,16,0,10,-8,A Major,4,3/14/2025,1yYlpGuBiRRf33e1gY61bN,Matador,11B,USMTD1810669,1
1782,Lost It,Talking Points,33,168,,,Lost It,12/2/2022,3:28,44,84,14,0,77,10,20,-6,B Major,4,3/14/2025,6c3evn4QmcAuigTxBRoqq8,Talking Points,1B,QZTB22272497,1
1783,The Rumbling,SiM,68,145,"anime, j-rock","Pop, Rock",The Rumbling,2/7/2022,3:40,46,88,0,0,49,0,30,-1,F Minor,4,3/14/2025,6k0X05danQOXSBTVek5DU1,PONY CANYON INC.,4A,JPPC02210213,1
1784,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Metro Boomin,Swae Lee,Lil Wayne,Offset",71,146,"rap, hip hop, ",Hip Hop,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),6/2/2023,3:51,59,50,22,0,20,0,10,-6,B Minor,4,3/14/2025,39MK3d3fonIP8Mz9oHCTBB,Republic Records,10A,USUM72308539,1
1785,Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade,Jack Harlow,Dave",55,104,"grime, uk drill, drill","Hip Hop, Electronic, Pop",All Is Yellow,1/26/2024,4:02,80,68,46,0,91,20,10,-5,F#/G♭ Minor,4,3/14/2025,12UgxYOGvFcuFlIf95vEGr,Lyrical Lemonade P&D/ Def Jam,11A,USUG12303143,1
1786,Mr. Jones,Counting Crows,78,142,,,August And Everything After,1/1/1993,4:32,58,82,18,0,73,0,20,-7,C Major,4,3/14/2025,5DiXcVovI0FcY2s0icWWUu,DGC,8B,USIR10000287,1
1787,4u,jaydes,60,113,,,romanticism,4/30/2022,0:34,39,0,94,53,27,0,10,-43,D#/E♭ Major,4,3/14/2025,7rOVsANP5pEfUfCMBnqXGb,jaydes,5B,QZHN82239932,1
1788,TROPIC BIRDS,Masayoshi Takanaka,43,137,"jazz fusion, city pop, jazz funk","Pop, Jazz",SEYCHELLES,1976-00-00,8:50,42,72,17,15,23,0,30,-12,E Minor,4,3/14/2025,4XXipAxjNEQo20K12QZmr6,Universal Music LLC,9A,JPKT07600708,1
1789,You Will Never Work In Television Again,The Smile,41,177,art rock,Rock,A Light for Attracting Attention,5/13/2022,2:48,34,83,0,2,20,10,10,-6,C Major,5,3/14/2025,2ownDSIYHvydbtauGZW4ln,XL Recordings,8B,GBBKS2100393,1
1790,C'est beau la bourgeoisie,Discobitch,32,129,,,Dance Anthems,7/23/2013,4:40,71,82,6,0,45,10,80,-6,C Minor,4,3/14/2025,42MbersImIfC1Q6PDCcDer,"Ultra Records, LLC",5A,USUS10900502,1
1791,On the Nature of Daylight,"Max Richter,Louisa Fuller,Natalia Bonner,John Metcalfe,Philip Sheppard,Chris Worsey",66,66,"neoclassical, minimalism, classical, ambient","Electronic, Classical",The Blue Notebooks (15 Years),5/11/2018,6:11,7,34,15,86,3,0,10,-13,A#/B♭ Minor,4,3/14/2025,56oReVXIfUO9xkX7pHmEU0,Deutsche Grammophon (DG),3A,GBDCA0300279,1
1792,HISS,Megan Thee Stallion,61,167,,,MEGAN,6/28/2024,3:12,75,66,8,0,69,40,20,-5,C♯/D♭ Major,4,3/14/2025,1a9dUxIQ2ehPH3992H9uPe,Hot Girl Productions,3B,USAT22400675,1
1793,Spectre,Radiohead,62,98,"art rock, alternative rock",Rock,Spectre,5/16/2016,3:19,25,45,56,87,10,0,10,-9,B Minor,3,3/14/2025,4Nwrh5BlZ8I31znYQULS7G,XL Recordings,10A,GBU4B1600050,1
1794,Monster Made of Memories,Citizen Soldier,49,75,,,Scarecrow,12/14/2022,3:05,51,90,2,0,56,0,40,-5,A Major,4,3/14/2025,3AgbJ34SBBqsSXSnAS7CgU,Citizen Soldier,11B,TCAGD2265396,1
1795,Sprinter,"Dave,Central Cee",80,139,"grime, uk drill, drill","Hip Hop, Electronic, Pop",Sprinter,6/1/2023,3:49,92,68,26,0,71,20,0,-5,C♯/D♭ Major,4,3/14/2025,2FDTHlrBguDzQkp7PVj16Q,Neighbourhood / Live Yours,3B,GBUM72305159,1
1796,LUNA,"Feid,ATL Jacob",88,100,"reggaeton, urbano latino, ",Latin,FERXXOCALIPSIS,12/1/2023,3:16,77,86,13,0,45,10,10,-3,G Minor,4,3/14/2025,7bywjHOc0wSjGGbj04XbVi,UMLE - Latino,6A,USUM72318216,1
1797,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,79,93,,,Red (Taylor's Version),11/12/2021,10:13,63,52,27,0,21,0,0,-9,C Major,4,3/14/2025,5enxwA8aAbwZbf5qCHORXi,Taylor Swift,8B,USUG12103690,1
1798,Delilah (pull me out of this),Fred again..,62,134,"stutter house, house",Electronic,Delilah (pull me out of this),10/17/2022,4:10,69,83,14,0,59,20,30,-8,A#/B♭ Major,4,3/14/2025,0Ftrkz2waaHcjKb4qYvLmz,Atlantic Records UK,6B,GBAHS2201028,1
1799,Aces,dkj,58,140,,,Aces,11/25/2022,2:02,60,54,0,95,43,0,20,-11,A#/B♭ Minor,4,3/14/2025,4pV6Kx1T9L49PBFwH1g8ca,Atlantic Records,3A,USAT22221554,1
